Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean, arithmetic mean, minimum selection probability
20-instance-16, 20, 0, 0.009,0.097,0,21,0,0,0,1,
20-instance-17, 20, 6, 0.001,0.007,0.003,20,6,0.166667,0.166667,0.166667,
20-instance-18, 20, 9, 0.002,0.02,0.238,19,14,0.188715,0.222222,0.142857,
20-instance-19, 20, 0, 0.001,0.006,0,21,0,0,0,1,
20-instance-20, 20, 9, 0.009,0.091,0.438,19,24,0.190071,0.222222,0.125,
20-instance-21, 20, 11, 0.011,0.115,3.334,17,201,0.369078,0.454545,0.0895522,
20-instance-22, 20, 4, 0.009,0.141,0.245,20,19,0.641224,0.75,0.210526,
20-instance-23, 20, 5, 0.001,0.006,0.005,20,5,0.2,0.2,0.2,
20-instance-24, 20, 10, 0.001,0.009,0.018,19,21,0.184202,0.2,0.142857,
20-instance-25, 20, 0, 0.002,0.022,0,21,0,0,0,1,
20-instance-26, 20, 10, 0.004,0.068,2.793,18,201,0.365817,0.4,0.164179,
20-instance-27, 20, 0, 0.001,0.009,0,21,0,0,0,1,
20-instance-28, 20, 11, 0.002,0.018,0.107,17,13,0.189669,0.272727,0.0769231,
20-instance-29, 20, 6, 0.01,0.14,0.163,19,15,0.305505,0.333333,0.2,
20-instance-30, 20, 8, 0.009,0.138,0.155,18,15,0.242227,0.25,0.2,
20-instance-31, 20, 5, 0.001,0.016,0.052,19,7,0.589845,0.6,0.428571,
20-instance-32, 20, 10, 0.008,0.101,0.302,16,25,0.342354,0.4,0.2,
20-instance-33, 20, 0, 0.001,0.007,0,21,0,0,0,1,
20-instance-34, 20, 0, 0,0.007,0,21,0,0,0,1,
20-instance-35, 20, 8, 0.003,0.028,4.876,16,201,0.354917,0.375,0.218905,
20-instance-36, 20, 3, 0.003,0.032,0.046,20,15,0.333333,0.333333,0.333333,
20-instance-37, 20, 5, 0.017,0.165,1.115,20,62,0.190608,0.2,0.0967742,
20-instance-38, 20, 5, 0.001,0.009,0.002,20,5,0.2,0.2,0.2,
20-instance-39, 20, 0, 0.001,0.024,0,21,0,0,0,1,
20-instance-40, 20, 9, 0.005,0.048,1.31,17,72,0.412904,0.444444,0.25,
20-instance-41, 20, 7, 0.003,0.025,2.086,18,74,0.419983,0.428571,0.337838,
20-instance-42, 20, 5, 0.009,0.066,0.147,18,6,0.594201,0.6,0.5,
20-instance-43, 20, 8, 0.01,0.115,0.973,17,64,0.474644,0.5,0.25,
20-instance-44, 20, 5, 0.008,0.047,0.048,18,11,0.564307,0.6,0.272727,
20-instance-45, 20, 11, 0.009,0.109,3.705,17,201,0.360762,0.454545,0.154229,
20-instance-46, 20, 6, 0.001,0.008,0.001,20,6,0.166667,0.166667,0.166667,
20-instance-47, 20, 8, 0.008,0.146,4.547,17,185,0.595755,0.625,0.345946,
20-instance-48, 20, 2, 0.007,0.049,0.005,20,4,0.5,0.5,0.5,
20-instance-49, 20, 2, 0.001,0.004,0.001,20,2,0.5,0.5,0.5,
20-instance-50, 20, 3, 0.011,0.218,0.08,20,6,0.666667,0.666667,0.666667,
30-instance-1, 30, 7, 0.018,0.26,5.99,26,180,0.54689,0.571429,0.333333,
30-instance-2, 30, 8, 0.003,0.04,0.831,29,72,0.432543,0.5,0.25,
30-instance-3, 30, 7, 0.001,0.014,0.013,28,10,0.259853,0.285714,0.2,
30-instance-4, 30, 0, 0.011,0.149,0,31,0,0,0,1,
30-instance-5, 30, 15, 0.008,0.037,0.06,30,15,0.0666667,0.0666667,0.0666667,
30-instance-6, 30, 10, 0.014,0.1,2.447,26,136,0.527769,0.6,0.117647,
30-instance-7, 30, 2, 0.001,0.011,0.001,30,2,0.5,0.5,0.5,
30-instance-8, 30, 8, 0.01,0.185,1.33,30,80,0.114564,0.125,0.075,
30-instance-9, 30, 15, 0.012,0.242,3.797,26,201,0.111859,0.266667,0.0149254,
30-instance-10, 30, 13, 0.004,0.046,1.938,25,117,0.232751,0.307692,0.102564,
30-instance-11, 30, 4, 0.003,0.017,0.062,30,12,0.745356,0.75,0.666667,
30-instance-12, 30, 17, 0.008,0.045,0.998,26,82,0.103915,0.176471,0.0243902,
30-instance-13, 30, 5, 0.012,0.171,0.314,29,20,0.35652,0.4,0.2,
30-instance-14, 30, 14, 0.011,0.183,2.465,26,118,0.13355,0.142857,0.0508475,
30-instance-15, 30, 9, 0.012,0.293,0.197,29,18,0.209987,0.222222,0.166667,
30-instance-16, 30, 0, 0.014,0.321,0,31,0,0,0,1,
30-instance-17, 30, 3, 0.001,0.035,0.017,30,3,0.666667,0.666667,0.666667,
30-instance-18, 30, 13, 0.011,0.219,4.603,26,201,0.272325,0.538462,0.0149254,
30-instance-19, 30, 21, 0.02,0.241,4.413,24,201,0.134864,0.285714,0.00497512,
30-instance-20, 30, 7, 0.009,0.098,0.254,28,24,0.238395,0.285714,0.166667,
30-instance-21, 30, 4, 0.002,0.015,0.026,28,11,0.489415,0.5,0.363636,
30-instance-22, 30, 17, 0.011,0.187,2.685,26,132,0.11499,0.176471,0.030303,
30-instance-23, 30, 11, 0.013,0.197,4.456,24,201,0.378058,0.545455,0.0248756,
30-instance-24, 30, 13, 0.016,0.327,5.121,23,201,0.246417,0.384615,0.0199005,
30-instance-25, 30, 15, 0.013,0.213,4.986,26,201,0.143589,0.2,0.0646766,
30-instance-26, 30, 6, 0.008,0.074,0.013,30,10,0.15874,0.166667,0.1,
30-instance-27, 30, 14, 0.018,0.26,6.049,23,201,0.204342,0.357143,0.00497512,
30-instance-28, 30, 5, 0.003,0.08,0.126,29,12,0.594201,0.6,0.5,
30-instance-29, 30, 9, 0.007,0.073,1.822,26,201,0.630681,0.666667,0.223881,
30-instance-30, 30, 3, 0.003,0.044,2.42,30,138,0.333333,0.333333,0.333333,
30-instance-31, 30, 6, 0.009,0.243,3.257,29,126,0.486922,0.5,0.333333,
30-instance-32, 30, 11, 0.004,0.119,3.54,26,201,0.352397,0.454545,0.0845771,
30-instance-33, 30, 12, 0.008,0.196,5.188,28,201,0.153484,0.25,0.039801,
30-instance-34, 30, 14, 0.01,0.152,3.387,26,201,0.158231,0.214286,0.0547264,
30-instance-35, 30, 10, 0.011,0.182,4.165,28,201,0.17471,0.2,0.0646766,
30-instance-36, 30, 6, 0.011,0.155,1.043,28,64,0.570857,0.666667,0.125,
30-instance-37, 30, 7, 0.019,0.27,4.749,29,201,0.217777,0.285714,0.0597015,
30-instance-38, 30, 3, 0.015,0.191,0.705,30,36,0.333333,0.333333,0.333333,
30-instance-39, 30, 7, 0.013,0.257,3.682,28,201,0.332132,0.428571,0.104478,
30-instance-40, 30, 0, 0.01,0.131,0,31,0,0,0,1,
30-instance-41, 30, 12, 0.016,0.243,4.506,23,201,0.507132,0.583333,0.149254,
30-instance-42, 30, 13, 0.021,0.273,5.511,25,201,0.199253,0.307692,0.0497512,
30-instance-43, 30, 7, 0.012,0.233,0.136,30,28,0.142857,0.142857,0.142857,
30-instance-44, 30, 9, 0.015,0.342,4.392,27,108,0.261543,0.333333,0.0740741,
30-instance-45, 30, 8, 0.003,0.025,0.701,26,50,0.353276,0.375,0.2,
30-instance-46, 30, 21, 0.015,0.253,4.678,21,201,0.168319,0.333333,0.0149254,
30-instance-47, 30, 17, 0.01,0.179,3.56,25,201,0.129869,0.176471,0.0298507,
30-instance-48, 30, 9, 0.012,0.242,4.635,27,201,0.437628,0.555556,0.0945274,
30-instance-49, 30, 14, 0.01,0.185,3.62,28,201,0.123145,0.142857,0.0497512,
30-instance-50, 30, 4, 0.003,0.058,1.383,28,102,0.497173,0.5,0.411765,
40-instance-1, 40, 15, 0.01,0.101,5.637,34,201,0.207862,0.266667,0.0298507,
40-instance-2, 40, 7, 0.003,0.055,0.904,39,68,0.700338,0.714286,0.470588,
40-instance-3, 40, 9, 0.016,0.352,5.627,35,201,0.537613,0.555556,0.368159,
40-instance-4, 40, 17, 0.019,0.454,6.216,31,201,0.13781,0.352941,0.00497512,
40-instance-5, 40, 11, 0.022,0.514,6.428,36,201,0.742425,0.818182,0.218905,
40-instance-6, 40, 4, 0.009,0.209,0.413,40,48,0.235702,0.25,0.166667,
40-instance-7, 40, 3, 0.013,0.386,0.674,40,30,0.660385,0.666667,0.6,
40-instance-8, 40, 27, 0.019,0.3,4.28,26,201,0.114029,0.296296,0.00497512,
40-instance-9, 40, 11, 0.004,0.102,0.89,35,46,0.404763,0.454545,0.217391,
40-instance-10, 40, 10, 0.029,0.209,5.364,35,188,0.352107,0.4,0.191489,
40-instance-11, 40, 12, 0.016,0.384,5.45,34,201,0.327542,0.5,0.0149254,
40-instance-12, 40, 17, 0.014,0.342,6.201,32,201,0.208399,0.411765,0.0149254,
40-instance-13, 40, 11, 0.013,0.263,5.03,32,201,0.362103,0.545455,0.0199005,
40-instance-14, 40, 13, 0.015,0.41,5.089,34,201,0.143984,0.230769,0.00995025,
40-instance-15, 40, 18, 0.02,0.37,5.506,31,201,0.160698,0.277778,0.0149254,
40-instance-16, 40, 18, 0.019,0.381,5.832,31,201,0.181911,0.333333,0.0348259,
40-instance-17, 40, 23, 0.021,0.429,5.689,31,201,0.0705683,0.217391,0.00497512,
40-instance-18, 40, 11, 0.012,0.229,4.555,34,201,0.275129,0.454545,0.0149254,
40-instance-19, 40, 14, 0.019,0.399,5.995,31,201,0.330846,0.428571,0.0447761,
40-instance-20, 40, 0, 0.01,0.088,0,41,0,0,0,1,
40-instance-21, 40, 19, 0.017,0.332,4.713,28,201,0.26901,0.421053,0.0348259,
40-instance-22, 40, 8, 0.01,0.093,0.26,36,24,0.471471,0.5,0.333333,
40-instance-23, 40, 19, 0.019,0.436,5.514,32,201,0.232892,0.473684,0.00497512,
40-instance-24, 40, 13, 0.003,0.044,1.661,37,112,0.197169,0.230769,0.0714286,
40-instance-25, 40, 5, 0.015,0.371,0.248,39,12,0.370107,0.4,0.25,
40-instance-26, 40, 9, 0.009,0.23,4.465,38,201,0.466799,0.555556,0.159204,
40-instance-27, 40, 20, 0.011,0.188,4.15,31,201,0.163793,0.25,0.0497512,
40-instance-28, 40, 9, 0.015,0.253,5.529,36,201,0.615881,0.666667,0.238806,
40-instance-29, 40, 18, 0.018,0.362,6.426,30,201,0.239774,0.388889,0.00497512,
40-instance-30, 40, 21, 0.018,0.371,6.562,27,201,0.265358,0.380952,0.0497512,
40-instance-31, 40, 17, 0.017,0.412,5.458,33,201,0.0853665,0.176471,0.0149254,
40-instance-32, 40, 20, 0.025,0.399,6.585,29,201,0.361818,0.6,0.0248756,
40-instance-33, 40, 19, 0.015,0.369,5.312,28,201,0.192023,0.315789,0.0149254,
40-instance-34, 40, 18, 0.018,0.51,6.066,35,201,0.139048,0.388889,0.00497512,
40-instance-35, 40, 14, 0.011,0.261,4.323,32,201,0.347415,0.428571,0.0945274,
40-instance-36, 40, 17, 0.014,0.314,4.774,34,201,0.135893,0.235294,0.00995025,
40-instance-37, 40, 18, 0.017,0.426,6.838,32,201,0.233214,0.388889,0.039801,
40-instance-38, 40, 23, 0.023,0.376,6.104,29,201,0.161028,0.391304,0.00497512,
40-instance-39, 40, 4, 0.001,0.017,0.001,40,4,0.25,0.25,0.25,
40-instance-40, 40, 11, 0.01,0.208,3.675,34,201,0.381094,0.454545,0.119403,
40-instance-41, 40, 2, 0.013,0.304,6.111,40,201,0.499697,0.5,0.482587,
40-instance-42, 40, 16, 0.017,0.411,5.44,32,201,0.328477,0.5,0.0149254,
40-instance-43, 40, 9, 0.008,0.095,0.353,37,32,0.200787,0.222222,0.0625,
40-instance-44, 40, 18, 0.013,0.319,5.084,31,201,0.372639,0.444444,0.149254,
40-instance-45, 40, 18, 0.012,0.273,4.702,33,201,0.0821513,0.166667,0.00995025,
40-instance-46, 40, 14, 0.014,0.261,0.721,36,36,0.115111,0.142857,0.0555556,
40-instance-47, 40, 12, 0.005,0.09,2.492,35,201,0.349018,0.416667,0.149254,
40-instance-48, 40, 23, 0.002,0.028,0.085,36,30,0,0.0869565,0,
40-instance-49, 40, 14, 0.011,0.145,4.609,34,201,0.235382,0.285714,0.079602,
40-instance-50, 40, 22, 0.021,0.388,5.181,30,201,0.171595,0.409091,0.00995025,
40-instance-51, 40, 26, 0.008,0.186,4.154,32,201,0.0532616,0.269231,0.00497512,
40-instance-52, 40, 18, 0.021,0.461,5.888,32,201,0.071376,0.166667,0.00995025,
40-instance-53, 40, 8, 0.014,0.416,4.713,38,201,0.537241,0.625,0.109453,
40-instance-54, 40, 13, 0.012,0.259,4.758,32,201,0.448576,0.538462,0.0547264,
40-instance-55, 40, 15, 0.015,0.347,5.009,34,201,0.189021,0.266667,0.0547264,
40-instance-56, 40, 21, 0.02,0.383,7.118,27,201,0.195412,0.428571,0.00497512,
40-instance-57, 40, 16, 0.016,0.328,4.943,33,201,0.207148,0.3125,0.0447761,
40-instance-58, 40, 18, 0.017,0.37,5.375,36,201,0.0595975,0.222222,0.00497512,
40-instance-59, 40, 9, 0.012,0.294,6.671,37,201,0.315651,0.333333,0.218905,
40-instance-60, 40, 17, 0.018,0.355,5.406,33,201,0.195143,0.470588,0.00497512,
40-instance-61, 40, 8, 0.005,0.104,5.19,37,201,0.477682,0.5,0.318408,
40-instance-62, 40, 15, 0.013,0.388,5.414,37,201,0.133461,0.333333,0.0199005,
40-instance-63, 40, 14, 0.013,0.281,4.881,34,201,0.335934,0.428571,0.0746269,
40-instance-64, 40, 14, 0.004,0.037,2.77,35,156,0.196474,0.285714,0.0448718,
40-instance-65, 40, 5, 0.005,0.111,5.162,40,201,0.790869,0.8,0.58209,
50-instance-1, 50, 8, 0.015,0.328,2.772,50,201,0.123946,0.125,0.109453,
50-instance-2, 50, 19, 0.026,0.839,8.352,42,201,0.0664994,0.210526,0.00497512,
50-instance-3, 50, 27, 0.017,0.453,5.998,35,201,0.190244,0.333333,0.0248756,
50-instance-4, 50, 18, 0.023,0.545,7.506,43,201,0.110775,0.166667,0.0348259,
50-instance-5, 50, 18, 0.018,0.484,5.534,43,201,0.123563,0.222222,0.0348259,
50-instance-6, 50, 8, 0.014,0.353,6.097,46,201,0.324868,0.375,0.104478,
50-instance-7, 50, 13, 0.018,0.648,6.907,45,201,0.135669,0.230769,0.00995025,
50-instance-8, 50, 23, 0.02,0.506,7.047,43,201,0.0661165,0.217391,0.00497512,
50-instance-9, 50, 21, 0.027,0.509,6.667,36,201,0.240175,0.47619,0.0348259,
50-instance-10, 50, 9, 0.007,0.254,6.113,50,201,0.0371383,0.111111,0.00497512,
50-instance-11, 50, 19, 0.027,0.789,7.094,38,201,0.197892,0.473684,0.00497512,
50-instance-12, 50, 19, 0.018,0.41,6.297,41,201,0.170787,0.473684,0.00497512,
50-instance-13, 50, 32, 0.032,0.57,7.432,35,201,0.160614,0.46875,0.00497512,
50-instance-14, 50, 11, 0.018,0.423,6.387,45,201,0.163585,0.272727,0.0447761,
50-instance-15, 50, 22, 0.018,0.425,7.107,42,201,0.138723,0.272727,0.00497512,
50-instance-16, 50, 30, 0.027,0.814,8.322,38,201,0.099957,0.3,0.00497512,
50-instance-17, 50, 20, 0.019,0.331,4.995,38,201,0.251507,0.45,0.0199005,
50-instance-18, 50, 13, 0.012,0.272,5.17,42,201,0.360141,0.461538,0.039801,
50-instance-19, 50, 19, 0.014,0.443,5.235,43,201,0.286749,0.473684,0.0149254,
50-instance-20, 50, 23, 0.02,0.421,7.148,34,201,0.234707,0.391304,0.00995025,
50-instance-21, 50, 16, 0.014,0.251,1.153,49,56,0.11302,0.1875,0.0714286,
50-instance-22, 50, 9, 0.024,0.737,7.289,47,201,0.175032,0.222222,0.0746269,
50-instance-23, 50, 27, 0.026,0.658,8.038,34,201,0.167264,0.37037,0.00497512,
50-instance-24, 50, 29, 0.019,0.429,5.687,33,201,0.139172,0.275862,0.00995025,
50-instance-25, 50, 16, 0.015,0.406,6.024,44,201,0.442835,0.6875,0.00995025,
50-instance-26, 50, 11, 0.02,0.47,5.874,44,201,0.102826,0.272727,0.00995025,
50-instance-27, 50, 24, 0.01,0.447,6.21,39,201,0.105687,0.375,0.00497512,
50-instance-28, 50, 15, 0.027,0.873,8.801,45,201,0.180084,0.266667,0.00995025,
50-instance-29, 50, 14, 0.02,0.453,5.342,43,201,0.732022,0.785714,0.218905,
50-instance-30, 50, 6, 0.022,0.716,7.336,49,201,0.626084,0.666667,0.402985,
50-instance-31, 50, 17, 0.013,0.311,4.784,44,201,0.179761,0.294118,0.0199005,
50-instance-32, 50, 14, 0.018,0.619,7.421,45,201,0.212351,0.428571,0.00995025,
50-instance-33, 50, 4, 0.02,0.558,6.726,48,201,0.186436,0.5,0.00497512,
50-instance-34, 50, 17, 0.016,0.685,8.682,42,201,0.0855819,0.176471,0.0149254,
50-instance-35, 50, 6, 0.023,0.749,7.13,47,201,0.303067,0.5,0.0199005,
50-instance-36, 50, 20, 0.02,0.675,6.014,43,201,0.0889932,0.25,0.00995025,
50-instance-37, 50, 23, 0.025,0.729,7.702,39,201,0.112911,0.26087,0.0149254,
50-instance-38, 50, 21, 0.027,0.682,8.075,37,201,0.492288,0.571429,0.0746269,
50-instance-39, 50, 24, 0.014,0.357,4.476,37,201,0.359761,0.458333,0.0298507,
50-instance-40, 50, 8, 0.003,0.069,0.663,49,56,0.486977,0.5,0.375,
50-instance-41, 50, 22, 0.024,0.645,6.746,37,201,0.136891,0.318182,0.00995025,
50-instance-42, 50, 18, 0.03,1.048,9.822,43,201,0.587675,0.722222,0.0597015,
50-instance-43, 50, 19, 0.013,0.265,5.229,44,201,0.148653,0.210526,0.0149254,
50-instance-44, 50, 17, 0.028,0.957,10.478,41,201,0.382341,0.529412,0.039801,
50-instance-45, 50, 11, 0.019,0.506,9.284,50,201,0.043402,0.0909091,0.00995025,
50-instance-46, 50, 13, 0.013,0.283,4.3,43,201,0.400373,0.461538,0.0995025,
50-instance-47, 50, 13, 0.028,1.122,12.093,45,201,0.108701,0.230769,0.00497512,
50-instance-48, 50, 35, 0.022,0.46,6.489,31,201,0.0958152,0.314286,0.00497512,
50-instance-49, 50, 21, 0.017,0.495,6.807,41,201,0.2262,0.380952,0.0199005,
50-instance-50, 50, 9, 0.004,0.105,2.971,46,144,0.424386,0.444444,0.25,
60-instance-1, 60, 17, 0.011,0.138,5.65,54,201,0.131632,0.235294,0.0348259,
60-instance-2, 60, 31, 0.021,0.825,8.417,45,201,0.136791,0.290323,0.0248756,
60-instance-3, 60, 30, 0.017,0.575,8.277,45,201,0.150677,0.333333,0.00497512,
60-instance-4, 60, 31, 0.03,0.753,8.671,42,201,0.122439,0.354839,0.00497512,
60-instance-5, 60, 15, 0.017,0.65,6.663,52,201,0.240035,0.466667,0.0199005,
60-instance-6, 60, 42, 0.037,0.871,9.653,34,201,0.139499,0.404762,0.00497512,
60-instance-7, 60, 22, 0.025,0.731,6.295,51,201,0.106086,0.318182,0.00497512,
60-instance-8, 60, 45, 0.019,0.616,5.889,39,201,0.0887462,0.288889,0.00497512,
60-instance-9, 60, 25, 0.012,0.41,5.137,50,201,0.146893,0.28,0.0199005,
60-instance-10, 60, 24, 0.019,0.792,8.553,52,201,0.0842606,0.208333,0.00497512,
60-instance-11, 60, 32, 0.016,0.613,6.319,43,201,0.109594,0.28125,0.00497512,
60-instance-12, 60, 25, 0.025,0.776,7.406,44,201,0.202833,0.4,0.0149254,
60-instance-13, 60, 36, 0.022,0.711,8.209,37,201,0.195031,0.388889,0.00995025,
60-instance-14, 60, 20, 0.015,0.54,7.429,53,201,0.0697554,0.25,0.00995025,
60-instance-15, 60, 41, 0.045,1.151,10.619,40,201,0.102538,0.341463,0.00497512,
60-instance-16, 60, 11, 0.017,1.269,9.391,59,201,0.161024,0.272727,0.0696517,
60-instance-17, 60, 23, 0.017,0.643,6.375,49,201,0.192271,0.391304,0.00995025,
60-instance-18, 60, 34, 0.023,1.047,8.481,47,201,0.0644237,0.176471,0.00995025,
60-instance-19, 60, 30, 0.012,0.426,6.672,54,201,0.0410892,0.266667,0.00497512,
60-instance-20, 60, 26, 0.03,0.939,8.28,42,201,0.162009,0.346154,0.00497512,
60-instance-21, 60, 32, 0.018,0.924,9.303,40,201,0.146048,0.28125,0.0149254,
60-instance-22, 60, 20, 0.012,0.331,4.807,53,201,0.34914,0.55,0.0298507,
60-instance-23, 60, 14, 0.028,1.245,10.78,51,201,0.417819,0.571429,0.0149254,
60-instance-24, 60, 39, 0.029,0.768,7.618,36,201,0.133019,0.358974,0.00497512,
60-instance-25, 60, 26, 0.028,1.374,12.072,45,201,0.210512,0.423077,0.00497512,
60-instance-26, 60, 28, 0.015,0.536,5.913,48,201,0.0715909,0.285714,0.00497512,
60-instance-27, 60, 24, 0.015,0.596,7.087,53,201,0.0527125,0.166667,0.00497512,
60-instance-28, 60, 27, 0.021,0.851,9.049,44,201,0.0854716,0.222222,0.00497512,
60-instance-29, 60, 27, 0.027,1.07,10.882,41,201,0.311627,0.481481,0.00497512,
60-instance-30, 60, 41, 0.029,0.833,9.581,37,201,0.0974704,0.292683,0.00497512,
60-instance-31, 60, 35, 0.021,1.081,10.354,42,201,0.0572365,0.171429,0.00497512,
60-instance-32, 60, 29, 0.027,0.825,9.795,42,201,0.132024,0.344828,0.00497512,
60-instance-33, 60, 16, 0.019,0.704,7.21,51,201,0.138814,0.3125,0.0149254,
60-instance-34, 60, 32, 0.015,0.332,4.861,49,201,0.0421957,0.1875,0.00497512,
60-instance-35, 60, 20, 0.018,0.377,5.345,48,201,0.390244,0.6,0.0447761,
60-instance-36, 60, 35, 0.017,0.869,8.975,43,201,0.0797477,0.257143,0.00497512,
60-instance-37, 60, 35, 0.026,0.826,7.574,41,201,0.0677867,0.2,0.00497512,
60-instance-38, 60, 30, 0.026,0.825,7.639,46,201,0.199221,0.433333,0.00497512,
60-instance-39, 60, 31, 0.023,0.625,7.901,44,201,0.140277,0.387097,0.00497512,
60-instance-40, 60, 31, 0.021,1.056,10.321,48,201,0.0967423,0.258065,0.00995025,
60-instance-41, 60, 23, 0.016,0.537,6.301,47,201,0.14121,0.391304,0.00497512,
60-instance-42, 60, 8, 0.003,0.114,3.041,60,201,0.866279,0.875,0.597015,
60-instance-43, 60, 33, 0.012,0.404,6.347,45,201,0.0785373,0.212121,0.00497512,
60-instance-44, 60, 29, 0.028,0.824,8.673,42,201,0.217454,0.413793,0.0149254,
60-instance-45, 60, 23, 0.036,1.609,12.27,50,201,0.127207,0.304348,0.00995025,
60-instance-46, 60, 24, 0.023,0.895,7.303,50,201,0.0806017,0.25,0.00497512,
